ID	dt	Pressure	Temperature	Conductivity	Salinity	Fluoro	Light
14013	2015-12-22 15:08:54	7.73	13.287	41.741	35.472	0.105	596.45
14013	2015-12-22 15:08:55	8.53	13.289	41.742	35.471	0.112	648.07
14013	2015-12-22 15:08:56	6.66	13.286	41.740	35.473	0.110	707.69
14013	2015-12-22 15:08:57	7.43	13.285	41.743	35.476	0.100	761.28
14013	2015-12-22 15:08:58	7.66	13.286	41.742	35.474	0.095	727.05
14013	2015-12-22 15:08:59	9.16	13.286	41.741	35.473	0.105	673.17
14013	2015-12-22 15:09:00	8.26	13.286	41.735	35.467	0.095	624.53
14013	2015-12-22 15:09:01	8.30	13.284	41.737	35.471	0.095	598.84
14013	2015-12-22 15:09:02	7.63	13.283	41.735	35.470	0.099	573.07
14013	2015-12-22 15:09:03	6.20	13.281	41.742	35.480	0.107	599.44
14013	2015-12-22 15:09:04	9.10	13.285	41.738	35.471	0.100	681.30
14013	2015-12-22 15:09:05	8.70	13.283	41.735	35.470	0.100	694.37
14013	2015-12-22 15:09:06	6.46	13.286	41.740	35.473	0.093	710.52
14013	2015-12-22 15:09:07	9.26	13.283	41.740	35.475	0.095	735.10
14013	2015-12-22 15:09:08	7.70	13.283	41.741	35.476	0.096	704.16
14013	2015-12-22 15:09:09	7.53	13.286	41.733	35.466	0.095	714.08
14013	2015-12-22 15:09:10	6.90	13.288	41.740	35.471	0.099	688.15
14013	2015-12-22 15:09:11	7.63	13.284	41.737	35.471	0.099	762.80
14013	2015-12-22 15:09:12	8.56	13.287	41.730	35.462	0.104	707.69
14013	2015-12-22 15:09:13	6.83	13.291	41.731	35.460	0.103	673.17
14013	2015-12-22 15:09:14	7.10	13.289	41.737	35.467	0.105	651.32
14013	2015-12-22 15:09:15	7.66	13.288	41.738	35.469	0.101	646.13
14013	2015-12-22 15:09:16	5.76	13.287	41.731	35.464	0.103	702.75
14013	2015-12-22 15:09:17	7.76	13.290	41.747	35.475	0.099	697.15
14013	2015-12-22 15:09:18	8.43	13.292	41.742	35.468	0.102	680.62
14013	2015-12-22 15:09:19	7.86	13.289	41.741	35.470	0.105	717.66
14013	2015-12-22 15:09:20	6.90	13.289	41.736	35.466	0.105	713.37
14013	2015-12-22 15:09:21	7.20	13.288	41.737	35.468	0.103	717.66
14013	2015-12-22 15:09:22	8.80	13.286	41.740	35.472	0.102	690.21
14013	2015-12-22 15:09:23	7.66	13.287	41.738	35.470	0.108	667.14
14013	2015-12-22 15:09:24	6.63	13.288	41.736	35.467	0.110	657.87
14013	2015-12-22 15:09:25	8.96	13.288	41.737	35.467	0.105	633.34
14013	2015-12-22 15:09:26	8.90	13.288	41.738	35.468	0.105	671.83
14013	2015-12-22 15:09:27	7.83	13.285	41.742	35.475	0.102	731.43
14013	2015-12-22 15:09:28	7.56	13.286	41.740	35.472	0.107	738.04
14013	2015-12-22 15:09:29	7.16	13.287	41.741	35.473	0.098	669.14
14013	2015-12-22 15:09:30	8.20	13.287	41.743	35.474	0.098	633.97
14013	2015-12-22 15:09:31	8.56	13.287	41.743	35.474	0.102	649.37
14013	2015-12-22 15:09:32	7.86	13.285	41.732	35.466	0.102	566.80
14013	2015-12-22 15:09:33	6.93	13.284	41.732	35.467	0.102	535.39
14013	2015-12-22 15:09:34	7.26	13.281	41.731	35.469	0.109	684.71
14013	2015-12-22 15:09:35	5.43	13.280	41.732	35.471	0.103	688.83
14013	2015-12-22 15:09:36	8.90	13.282	41.736	35.472	0.105	762.80
14013	2015-12-22 15:09:37	6.26	13.285	41.733	35.467	0.108	713.37
14013	2015-12-22 15:09:38	9.03	13.287	41.735	35.466	0.105	613.39
14013	2015-12-22 15:09:39	9.20	13.286	41.736	35.468	0.095	561.72
14013	2015-12-22 15:09:40	9.03	13.285	41.736	35.469	0.099	562.84
14013	2015-12-22 15:09:41	8.70	13.281	41.741	35.478	0.097	629.55
14013	2015-12-22 15:09:42	9.46	13.280	41.736	35.473	0.108	583.47
14013	2015-12-22 15:09:43	7.53	13.283	41.736	35.471	0.103	623.91
14013	2015-12-22 15:09:44	8.53	13.283	41.741	35.476	0.108	702.75
14013	2015-12-22 15:09:45	8.76	13.281	41.742	35.478	0.105	651.97
14013	2015-12-22 15:09:46	8.30	13.283	41.735	35.470	0.099	704.16
14013	2015-12-22 15:09:47	8.43	13.279	41.730	35.469	0.102	789.18
14013	2015-12-22 15:09:48	8.80	13.281	41.736	35.473	0.101	738.04
14013	2015-12-22 15:09:49	9.20	13.281	41.737	35.474	0.102	724.15
14013	2015-12-22 15:09:50	6.66	13.283	41.741	35.477	0.106	724.88
14013	2015-12-22 15:09:51	8.20	13.287	41.738	35.469	0.102	717.66
14013	2015-12-22 15:09:52	7.86	13.284	41.737	35.471	0.102	725.60
14013	2015-12-22 15:09:53	7.96	13.281	41.732	35.469	0.104	732.89
14013	2015-12-22 15:09:54	8.90	13.283	41.740	35.475	0.104	743.97
14013	2015-12-22 15:09:55	8.20	13.288	41.735	35.466	0.110	685.40
14013	2015-12-22 15:09:56	7.30	13.286	41.732	35.465	0.111	636.51
14013	2015-12-22 15:09:57	7.83	13.283	41.733	35.468	0.102	679.94
14013	2015-12-22 15:09:58	7.46	13.285	41.733	35.467	0.104	706.98
14013	2015-12-22 15:09:59	8.33	13.282	41.731	35.467	0.101	699.24
14013	2015-12-22 15:10:00	7.86	13.281	41.735	35.472	0.097	723.43
14013	2015-12-22 15:10:01	8.10	13.283	41.726	35.462	0.102	721.26
14013	2015-12-22 15:10:02	7.53	13.283	41.727	35.463	0.099	673.17
14013	2015-12-22 15:10:03	8.13	13.280	41.731	35.469	0.094	650.67
14013	2015-12-22 15:10:04	8.20	13.280	41.730	35.468	0.095	646.13
14013	2015-12-22 15:10:05	8.53	13.281	41.732	35.469	0.099	661.16
14013	2015-12-22 15:10:06	9.06	13.283	41.738	35.473	0.102	632.07
14013	2015-12-22 15:10:07	8.53	13.279	41.733	35.472	0.099	624.53
14013	2015-12-22 15:10:08	8.20	13.276	41.733	35.475	0.096	614.62
14013	2015-12-22 15:10:09	7.83	13.279	41.735	35.474	0.090	657.21
14013	2015-12-22 15:10:10	9.60	13.280	41.735	35.472	0.103	681.30
14013	2015-12-22 15:10:11	7.80	13.277	41.732	35.473	0.101	684.03
14013	2015-12-22 15:10:12	6.96	13.275	41.723	35.467	0.102	689.52
14013	2015-12-22 15:10:13	6.73	13.277	41.731	35.473	0.100	742.48
14013	2015-12-22 15:10:14	6.86	13.276	41.737	35.479	0.091	752.20
14013	2015-12-22 15:10:15	5.33	13.277	41.736	35.478	0.095	747.70
14013	2015-12-22 15:10:16	7.83	13.279	41.735	35.474	0.103	745.46
14013	2015-12-22 15:10:17	8.10	13.281	41.727	35.465	0.093	673.84
14013	2015-12-22 15:10:18	6.83	13.283	41.732	35.468	0.103	607.29
14013	2015-12-22 15:10:19	9.10	13.282	41.733	35.469	0.102	639.70
14013	2015-12-22 15:10:20	9.60	13.281	41.732	35.469	0.100	674.52
14013	2015-12-22 15:10:21	9.20	13.280	41.738	35.475	0.106	685.40
14013	2015-12-22 15:10:22	8.83	13.278	41.738	35.477	0.101	610.94
14013	2015-12-22 15:10:23	8.80	13.278	41.733	35.473	0.101	658.52
14013	2015-12-22 15:10:24	8.20	13.278	41.732	35.472	0.095	670.48
14013	2015-12-22 15:10:25	7.93	13.275	41.738	35.481	0.100	688.15
14013	2015-12-22 15:10:26	8.53	13.279	41.732	35.471	0.098	673.17
14013	2015-12-22 15:10:27	6.46	13.277	41.732	35.474	0.098	748.45
14013	2015-12-22 15:10:28	6.90	13.276	41.730	35.473	0.094	743.97
14013	2015-12-22 15:10:29	7.63	13.276	41.722	35.465	0.100	737.30
14013	2015-12-22 15:10:30	7.73	13.276	41.730	35.472	0.102	824.68
14013	2015-12-22 15:10:31	6.73	13.277	41.728	35.470	0.101	846.41
14013	2015-12-22 15:10:32	8.66	13.276	41.732	35.474	0.104	759.76
14013	2015-12-22 15:10:33	8.26	13.276	41.730	35.472	0.105	691.59
14013	2015-12-22 15:10:34	9.10	13.276	41.732	35.474	0.098	650.67
14013	2015-12-22 15:10:35	10.16	13.277	41.726	35.466	0.097	640.98
14013	2015-12-22 15:10:36	9.86	13.274	41.727	35.470	0.103	659.18
14013	2015-12-22 15:10:37	7.96	13.275	41.733	35.476	0.104	738.78
14013	2015-12-22 15:10:38	9.43	13.279	41.731	35.470	0.101	731.43
14013	2015-12-22 15:10:39	7.70	13.278	41.732	35.472	0.103	729.97
14013	2015-12-22 15:10:40	7.70	13.278	41.730	35.470	0.109	607.29
14013	2015-12-22 15:10:41	7.96	13.280	41.733	35.471	0.103	710.52
14013	2015-12-22 15:10:42	8.06	13.281	41.732	35.469	0.105	669.81
14013	2015-12-22 15:10:43	7.00	13.280	41.721	35.460	0.107	722.70
14013	2015-12-22 15:10:44	7.66	13.276	41.720	35.463	0.104	668.48
14013	2015-12-22 15:10:45	6.93	13.274	41.723	35.468	0.107	682.66
14013	2015-12-22 15:10:46	8.90	13.276	41.691	35.435	0.107	422.00
14013	2015-12-22 15:10:47	7.93	13.279	41.707	35.447	0.113	448.54
14013	2015-12-22 15:10:48	8.33	13.276	41.725	35.467	0.107	507.76
14013	2015-12-22 15:10:49	9.80	13.277	41.726	35.467	0.110	573.64
14013	2015-12-22 15:10:50	7.63	13.273	41.726	35.471	0.101	604.86
14013	2015-12-22 15:10:51	8.00	13.273	41.730	35.475	0.102	573.07
14013	2015-12-22 15:10:52	6.83	13.276	41.686	35.431	0.109	346.89
14013	2015-12-22 15:10:53	5.23	13.273	41.662	35.411	0.112	324.08
14013	2015-12-22 15:10:54	8.43	13.276	41.703	35.446	0.113	460.82
14013	2015-12-22 15:10:55	8.60	13.274	41.716	35.460	0.103	498.70
14013	2015-12-22 15:10:56	6.36	13.274	41.723	35.468	0.100	519.05
14013	2015-12-22 15:10:57	7.80	13.271	41.727	35.474	0.106	645.48
14013	2015-12-22 15:10:58	6.70	13.270	41.725	35.474	0.106	679.26
14013	2015-12-22 15:10:59	8.76	13.272	41.722	35.468	0.099	671.15
14013	2015-12-22 15:11:00	9.90	13.276	41.720	35.462	0.097	652.62
14013	2015-12-22 15:11:01	9.26	13.270	41.718	35.466	0.102	638.42
14013	2015-12-22 15:11:02	8.50	13.270	41.722	35.470	0.102	623.91
14013	2015-12-22 15:11:03	6.06	13.270	41.722	35.471	0.099	667.14
14013	2015-12-22 15:11:04	7.66	13.271	41.720	35.467	0.095	743.97
14013	2015-12-22 15:11:05	7.40	13.270	41.722	35.470	0.104	740.26
14013	2015-12-22 15:11:06	7.16	13.271	41.717	35.465	0.101	558.36
14013	2015-12-22 15:11:07	8.86	13.270	41.698	35.447	0.106	465.91
14013	2015-12-22 15:11:08	7.93	13.273	41.705	35.451	0.111	541.86
14013	2015-12-22 15:11:09	8.76	13.271	41.716	35.463	0.111	659.84
14013	2015-12-22 15:11:10	8.06	13.270	41.722	35.470	0.102	662.49
14013	2015-12-22 15:11:11	8.83	13.269	41.722	35.471	0.102	675.87
14013	2015-12-22 15:11:12	9.36	13.269	41.723	35.471	0.102	657.21
14013	2015-12-22 15:11:13	8.53	13.271	41.723	35.470	0.103	649.37
14013	2015-12-22 15:11:14	7.00	13.271	41.723	35.471	0.099	649.37
14013	2015-12-22 15:11:15	8.93	13.266	41.717	35.469	0.103	688.15
14013	2015-12-22 15:11:16	7.76	13.266	41.721	35.473	0.105	650.67
14013	2015-12-22 15:11:17	7.63	13.262	41.726	35.482	0.096	681.98
14013	2015-12-22 15:11:18	5.40	13.264	41.726	35.481	0.099	731.43
14013	2015-12-22 15:11:19	8.03	13.268	41.721	35.471	0.097	726.33
14013	2015-12-22 15:11:20	7.80	13.271	41.723	35.470	0.097	722.70
14013	2015-12-22 15:11:21	7.70	13.273	41.721	35.466	0.100	701.35
14013	2015-12-22 15:11:22	7.23	13.276	41.718	35.461	0.105	721.98
14013	2015-12-22 15:11:23	9.16	13.273	41.713	35.458	0.111	676.55
14013	2015-12-22 15:11:24	8.43	13.270	41.676	35.426	0.103	495.71
14013	2015-12-22 15:11:25	9.06	13.269	41.701	35.451	0.107	501.20
14013	2015-12-22 15:11:26	9.40	13.270	41.713	35.461	0.101	580.56
14013	2015-12-22 15:11:27	8.00	13.267	41.717	35.468	0.097	604.26
14013	2015-12-22 15:11:28	8.00	13.264	41.715	35.469	0.102	640.34
14013	2015-12-22 15:11:29	9.60	13.269	41.716	35.465	0.107	702.75
14013	2015-12-22 15:11:30	8.36	13.269	41.718	35.467	0.106	681.30
14013	2015-12-22 15:11:31	6.53	13.270	41.718	35.467	0.104	706.98
14013	2015-12-22 15:11:32	6.30	13.271	41.727	35.475	0.106	679.94
14013	2015-12-22 15:11:33	6.80	13.273	41.727	35.473	0.096	673.17
14013	2015-12-22 15:11:34	9.10	13.269	41.725	35.473	0.102	698.55
14013	2015-12-22 15:11:35	7.40	13.267	41.722	35.473	0.100	721.26
14013	2015-12-22 15:11:36	8.00	13.268	41.713	35.463	0.103	735.10
14013	2015-12-22 15:11:37	9.70	13.269	41.730	35.478	0.103	757.48
14013	2015-12-22 15:11:38	9.26	13.271	41.725	35.471	0.105	721.26
14013	2015-12-22 15:11:39	8.90	13.273	41.717	35.462	0.102	681.30
14013	2015-12-22 15:11:40	9.73	13.270	41.716	35.464	0.099	651.97
14013	2015-12-22 15:11:41	6.60	13.267	41.715	35.467	0.099	651.97
14013	2015-12-22 15:11:42	8.40	13.267	41.718	35.469	0.100	637.78
14013	2015-12-22 15:11:43	9.43	13.265	41.723	35.475	0.098	688.15
14013	2015-12-22 15:11:44	8.83	13.270	41.716	35.464	0.102	697.15
14013	2015-12-22 15:11:45	9.20	13.276	41.721	35.463	0.107	673.84
14013	2015-12-22 15:11:46	9.53	13.270	41.712	35.460	0.103	621.42
14013	2015-12-22 15:11:47	8.40	13.270	41.718	35.466	0.105	628.92
14013	2015-12-22 15:11:48	7.66	13.267	41.718	35.469	0.103	704.16
14013	2015-12-22 15:11:49	8.03	13.270	41.716	35.464	0.096	677.90
14013	2015-12-22 15:11:50	8.30	13.270	41.717	35.465	0.106	692.98
14013	2015-12-22 15:11:51	9.53	13.267	41.717	35.467	0.103	673.84
14013	2015-12-22 15:11:52	9.20	13.265	41.721	35.473	0.103	686.08
14013	2015-12-22 15:11:53	7.96	13.265	41.716	35.469	0.106	699.94
14013	2015-12-22 15:11:54	9.03	13.262	41.715	35.470	0.096	747.70
14013	2015-12-22 15:11:55	7.30	13.262	41.710	35.466	0.092	744.71
14013	2015-12-22 15:11:56	9.16	13.262	41.716	35.471	0.098	681.30
14013	2015-12-22 15:11:57	10.43	13.265	41.715	35.467	0.103	649.37
14013	2015-12-22 15:11:58	9.43	13.262	41.722	35.477	0.101	613.39
14013	2015-12-22 15:11:59	9.33	13.263	41.721	35.475	0.096	636.51
14013	2015-12-22 15:12:00	9.06	13.261	41.718	35.474	0.095	640.34
14013	2015-12-22 15:12:01	9.43	13.264	41.721	35.474	0.105	721.98
14013	2015-12-22 15:12:02	7.83	13.264	41.718	35.472	0.106	762.80
14013	2015-12-22 15:12:03	7.63	13.264	41.716	35.470	0.105	755.97
14013	2015-12-22 15:12:04	8.60	13.265	41.720	35.473	0.104	696.45
14013	2015-12-22 15:12:05	9.13	13.265	41.717	35.470	0.109	708.39
14013	2015-12-22 15:12:06	8.00	13.264	41.712	35.466	0.105	649.37
14013	2015-12-22 15:12:07	7.83	13.262	41.722	35.478	0.100	545.12
14013	2015-12-22 15:12:08	8.93	13.264	41.721	35.474	0.099	557.24
14013	2015-12-22 15:12:09	8.40	13.264	41.720	35.474	0.101	558.36
14013	2015-12-22 15:12:10	8.80	13.261	41.713	35.470	0.105	591.11
14013	2015-12-22 15:12:11	7.86	13.259	41.717	35.476	0.109	682.66
14013	2015-12-22 15:12:12	8.56	13.261	41.715	35.472	0.103	682.66
14013	2015-12-22 15:12:13	8.90	13.261	41.716	35.472	0.099	650.67
14013	2015-12-22 15:12:14	6.33	13.265	41.713	35.467	0.103	577.67
14013	2015-12-22 15:12:15	9.43	13.259	41.711	35.469	0.100	570.78
14013	2015-12-22 15:12:16	8.26	13.261	41.707	35.464	0.100	544.57
14013	2015-12-22 15:12:17	8.06	13.261	41.711	35.468	0.099	575.36
14013	2015-12-22 15:12:18	8.40	13.259	41.712	35.471	0.102	622.04
14013	2015-12-22 15:12:19	9.06	13.259	41.711	35.469	0.099	644.19
14013	2015-12-22 15:12:20	9.96	13.262	41.712	35.467	0.101	656.55
14013	2015-12-22 15:12:21	8.90	13.259	41.711	35.470	0.107	663.81
14013	2015-12-22 15:12:22	8.70	13.257	41.708	35.469	0.097	693.67
14013	2015-12-22 15:12:23	8.90	13.256	41.711	35.472	0.103	741.00
14013	2015-12-22 15:12:24	5.26	13.255	41.711	35.475	0.100	721.26
14013	2015-12-22 15:12:25	6.63	13.256	41.702	35.465	0.105	758.24
14013	2015-12-22 15:12:26	5.90	13.262	41.705	35.462	0.105	762.80
14013	2015-12-22 15:12:27	7.53	13.262	41.712	35.468	0.102	698.55
14013	2015-12-22 15:12:28	8.33	13.261	41.711	35.468	0.107	675.19
14013	2015-12-22 15:12:29	9.36	13.265	41.716	35.468	0.106	648.72
14013	2015-12-22 15:12:30	10.50	13.259	41.707	35.465	0.098	658.52
14013	2015-12-22 15:12:31	8.60	13.259	41.707	35.466	0.107	665.81
14013	2015-12-22 15:12:32	8.43	13.255	41.710	35.473	0.103	711.23
14013	2015-12-22 15:12:33	8.76	13.261	41.710	35.467	0.104	665.81
14013	2015-12-22 15:12:34	7.86	13.261	41.711	35.468	0.102	636.51
14013	2015-12-22 15:12:35	7.43	13.257	41.708	35.469	0.097	673.84
14013	2015-12-22 15:12:36	7.53	13.255	41.692	35.456	0.099	701.35
14013	2015-12-22 15:12:37	8.26	13.255	41.690	35.454	0.099	672.50
14013	2015-12-22 15:12:38	8.20	13.259	41.693	35.453	0.096	644.19
14013	2015-12-22 15:12:39	8.43	13.254	41.697	35.461	0.104	584.06
14013	2015-12-22 15:12:40	6.86	13.252	41.700	35.466	0.097	617.70
14013	2015-12-22 15:12:41	8.26	13.251	41.706	35.473	0.105	616.46
14013	2015-12-22 15:12:42	9.46	13.259	41.706	35.465	0.097	661.82
14013	2015-12-22 15:12:43	6.43	13.255	41.702	35.466	0.102	699.94
14013	2015-12-22 15:12:44	8.33	13.256	41.698	35.460	0.100	718.38
14013	2015-12-22 15:12:45	7.63	13.255	41.687	35.451	0.104	759.00
14013	2015-12-22 15:12:46	8.03	13.255	41.702	35.465	0.104	726.33
14013	2015-12-22 15:12:47	7.96	13.258	41.688	35.449	0.102	742.48
14013	2015-12-22 15:12:48	9.13	13.256	41.697	35.459	0.105	700.64
14013	2015-12-22 15:12:49	8.30	13.258	41.707	35.467	0.111	697.85
14013	2015-12-22 15:12:50	8.50	13.257	41.705	35.466	0.102	704.86
14013	2015-12-22 15:12:51	9.13	13.255	41.698	35.461	0.100	678.58
14013	2015-12-22 15:12:52	9.33	13.257	41.700	35.461	0.098	660.50
14013	2015-12-22 15:12:53	7.76	13.255	41.713	35.476	0.109	668.48
14013	2015-12-22 15:12:54	8.66	13.255	41.715	35.477	0.101	716.95
14013	2015-12-22 15:12:55	6.00	13.256	41.713	35.475	0.102	743.97
14013	2015-12-22 15:12:56	8.43	13.259	41.713	35.472	0.100	717.66
14013	2015-12-22 15:12:57	8.40	13.259	41.697	35.456	0.105	738.04
14013	2015-12-22 15:12:58	7.50	13.254	41.705	35.469	0.105	749.20
14013	2015-12-22 15:12:59	8.26	13.256	41.705	35.467	0.106	712.66
14013	2015-12-22 15:13:00	7.80	13.255	41.708	35.471	0.099	697.85
14013	2015-12-22 15:13:01	8.86	13.252	41.697	35.463	0.108	686.77
14013	2015-12-22 15:13:02	8.43	13.254	41.697	35.461	0.100	677.22
14013	2015-12-22 15:13:03	6.83	13.251	41.688	35.456	0.099	698.55
14013	2015-12-22 15:13:04	8.43	13.251	41.695	35.462	0.100	711.23
14013	2015-12-22 15:13:05	8.06	13.249	41.698	35.467	0.107	695.06
14013	2015-12-22 15:13:06	8.43	13.250	41.700	35.468	0.102	673.84
14013	2015-12-22 15:13:07	8.06	13.249	41.703	35.472	0.102	647.42
14013	2015-12-22 15:13:08	8.53	13.248	41.696	35.466	0.099	617.70
14013	2015-12-22 15:13:09	10.50	13.250	41.693	35.460	0.098	584.06
14013	2015-12-22 15:13:10	9.20	13.252	41.691	35.457	0.100	630.81
14013	2015-12-22 15:13:11	7.80	13.256	41.700	35.462	0.097	640.34
14013	2015-12-22 15:13:12	9.60	13.252	41.700	35.465	0.103	632.70
14013	2015-12-22 15:13:13	8.06	13.251	41.702	35.469	0.110	706.27
14013	2015-12-22 15:13:14	8.60	13.248	41.703	35.472	0.098	724.88
14013	2015-12-22 15:13:15	6.43	13.251	41.697	35.465	0.102	727.78
14013	2015-12-22 15:13:16	8.86	13.248	41.695	35.465	0.100	688.15
14013	2015-12-22 15:13:17	9.16	13.247	41.693	35.463	0.104	734.36
14013	2015-12-22 15:13:18	7.80	13.250	41.697	35.465	0.099	735.83
14013	2015-12-22 15:13:19	9.26	13.251	41.698	35.464	0.098	713.37
14013	2015-12-22 15:13:20	9.70	13.250	41.701	35.468	0.101	663.15
14013	2015-12-22 15:13:21	8.93	13.251	41.702	35.468	0.098	685.40
14013	2015-12-22 15:13:22	7.70	13.249	41.706	35.475	0.100	722.70
14013	2015-12-22 15:13:23	8.33	13.250	41.700	35.468	0.099	737.30
14013	2015-12-22 15:13:24	8.13	13.251	41.706	35.473	0.103	766.63
14013	2015-12-22 15:13:25	5.56	13.251	41.701	35.469	0.099	719.10
14013	2015-12-22 15:13:26	8.86	13.248	41.696	35.466	0.099	669.14
14013	2015-12-22 15:13:27	8.60	13.250	41.695	35.463	0.103	631.44
14013	2015-12-22 15:13:28	7.83	13.251	41.693	35.460	0.111	661.82
14013	2015-12-22 15:13:29	9.70	13.249	41.693	35.461	0.104	695.76
14013	2015-12-22 15:13:30	8.06	13.250	41.693	35.461	0.107	669.14
14013	2015-12-22 15:13:31	6.36	13.247	41.695	35.467	0.101	671.15
14013	2015-12-22 15:13:32	6.56	13.249	41.700	35.469	0.097	633.34
14013	2015-12-22 15:13:33	7.53	13.249	41.695	35.464	0.102	712.66
14013	2015-12-22 15:13:34	9.46	13.253	41.693	35.458	0.105	693.67
14013	2015-12-22 15:13:35	8.26	13.252	41.693	35.459	0.098	642.91
14013	2015-12-22 15:13:36	9.86	13.249	41.697	35.465	0.099	659.84
14013	2015-12-22 15:13:37	9.03	13.250	41.697	35.465	0.108	689.52
14013	2015-12-22 15:13:38	7.83	13.248	41.697	35.467	0.106	717.66
14013	2015-12-22 15:13:39	9.46	13.251	41.691	35.458	0.104	719.82
14013	2015-12-22 15:13:40	9.13	13.248	41.692	35.462	0.100	703.45
14013	2015-12-22 15:13:41	7.20	13.248	41.695	35.465	0.105	673.84
14013	2015-12-22 15:13:42	7.63	13.247	41.697	35.468	0.103	743.23
14013	2015-12-22 15:13:43	6.66	13.245	41.693	35.466	0.100	727.78
14013	2015-12-22 15:13:44	7.83	13.249	41.697	35.466	0.096	765.09
14013	2015-12-22 15:13:45	7.70	13.248	41.701	35.471	0.097	732.16
14013	2015-12-22 15:13:46	8.30	13.247	41.696	35.467	0.097	712.66
14013	2015-12-22 15:13:47	9.26	13.248	41.700	35.469	0.101	703.45
14013	2015-12-22 15:13:48	9.60	13.248	41.696	35.465	0.096	698.55
14013	2015-12-22 15:13:49	9.10	13.248	41.691	35.461	0.103	676.55
14013	2015-12-22 15:13:50	8.53	13.249	41.690	35.459	0.101	669.81
14013	2015-12-22 15:13:51	8.20	13.247	41.690	35.461	0.096	673.84
14013	2015-12-22 15:13:52	7.63	13.246	41.691	35.463	0.102	684.71
14013	2015-12-22 15:13:53	8.00	13.245	41.688	35.461	0.104	694.37
14013	2015-12-22 15:13:54	6.26	13.245	41.696	35.469	0.102	671.83
14013	2015-12-22 15:13:55	6.73	13.245	41.695	35.468	0.096	651.97
14013	2015-12-22 15:13:56	8.40	13.246	41.688	35.460	0.096	670.48
14013	2015-12-22 15:13:57	8.80	13.249	41.685	35.454	0.099	674.52
14013	2015-12-22 15:13:58	8.03	13.245	41.688	35.461	0.096	651.32
14013	2015-12-22 15:13:59	8.20	13.250	41.688	35.456	0.098	655.89
14013	2015-12-22 15:14:00	7.46	13.245	41.691	35.464	0.100	688.83
14013	2015-12-22 15:14:01	8.43	13.245	41.688	35.461	0.100	675.19
14013	2015-12-22 15:14:02	8.50	13.245	41.696	35.469	0.099	687.46
14013	2015-12-22 15:14:03	8.40	13.243	41.692	35.467	0.103	629.55
14013	2015-12-22 15:14:04	8.00	13.242	41.686	35.462	0.102	626.41
14013	2015-12-22 15:14:05	8.50	13.241	41.685	35.462	0.100	637.15
14013	2015-12-22 15:14:06	6.56	13.239	41.670	35.450	0.106	653.28
14013	2015-12-22 15:14:07	8.33	13.240	41.682	35.460	0.098	684.03
14013	2015-12-22 15:14:08	7.03	13.242	41.683	35.460	0.105	667.81
14013	2015-12-22 15:14:09	6.36	13.241	41.686	35.464	0.097	678.58
14013	2015-12-22 15:14:10	8.10	13.241	41.683	35.460	0.101	681.98
14013	2015-12-22 15:14:11	9.13	13.245	41.688	35.461	0.105	692.29
14013	2015-12-22 15:14:12	8.86	13.245	41.695	35.467	0.100	690.90
14013	2015-12-22 15:14:13	9.23	13.247	41.681	35.452	0.098	718.38
14013	2015-12-22 15:14:14	7.86	13.247	41.682	35.454	0.095	667.14
14013	2015-12-22 15:14:15	6.56	13.242	41.687	35.464	0.094	684.71
14013	2015-12-22 15:14:16	8.36	13.245	41.692	35.465	0.100	663.81
14013	2015-12-22 15:14:17	6.80	13.242	41.690	35.466	0.098	656.55
14013	2015-12-22 15:14:18	6.93	13.244	41.691	35.465	0.102	665.81
14013	2015-12-22 15:14:19	8.06	13.245	41.691	35.464	0.105	643.55
14013	2015-12-22 15:14:20	7.93	13.245	41.692	35.465	0.101	671.83
14013	2015-12-22 15:14:21	8.20	13.245	41.693	35.466	0.100	630.18
14013	2015-12-22 15:14:22	10.43	13.242	41.691	35.466	0.101	540.23
14013	2015-12-22 15:14:23	8.60	13.240	41.687	35.465	0.099	552.80
14013	2015-12-22 15:14:24	9.03	13.242	41.688	35.463	0.100	581.73
14013	2015-12-22 15:14:25	10.53	13.244	41.692	35.465	0.092	630.18
14013	2015-12-22 15:14:26	10.06	13.242	41.692	35.467	0.098	601.24
14013	2015-12-22 15:14:27	8.23	13.241	41.692	35.469	0.098	551.15
14013	2015-12-22 15:14:28	7.40	13.240	41.685	35.463	0.101	607.89
14013	2015-12-22 15:14:29	8.96	13.243	41.680	35.455	0.097	662.49
14013	2015-12-22 15:14:30	6.53	13.241	41.685	35.463	0.096	598.84
14013	2015-12-22 15:14:31	7.93	13.244	41.686	35.460	0.096	671.15
14013	2015-12-22 15:14:32	6.10	13.245	41.690	35.464	0.099	714.80
14013	2015-12-22 15:14:33	8.33	13.248	41.690	35.460	0.101	610.33
14013	2015-12-22 15:14:34	7.46	13.248	41.680	35.451	0.104	514.91
14013	2015-12-22 15:14:35	7.70	13.242	41.683	35.459	0.102	598.24
14013	2015-12-22 15:14:36	9.06	13.244	41.683	35.457	0.104	600.04
14013	2015-12-22 15:14:37	8.50	13.246	41.685	35.457	0.097	574.21
14013	2015-12-22 15:14:38	8.70	13.242	41.688	35.464	0.099	567.36
14013	2015-12-22 15:14:39	9.43	13.239	41.688	35.466	0.099	609.11
14013	2015-12-22 15:14:40	9.40	13.242	41.695	35.470	0.100	655.24
14013	2015-12-22 15:14:41	7.23	13.241	41.690	35.467	0.098	718.38
14013	2015-12-22 15:14:42	9.40	13.246	41.685	35.457	0.106	697.85
