MMSI, STATUS, SPEED, LON, LAT, COURSE, HEADING, TIMESTAMP, SHIP_ID
228263700,0,209,-0.510215,49.81351,158,155,2015-12-27T03:48:25,50
228263700,0,209,-0.503795,49.80266,161,158,2015-12-27T03:50:25,50
228263700,0,211,-0.4976,49.79166,160,158,2015-12-27T03:52:25,50
228263700,0,210,-0.491415,49.78066,162,159,2015-12-27T03:54:25,50
228263700,0,211,-0.485247,49.7696,162,159,2015-12-27T03:56:25,50
228263700,0,209,-0.47908,49.75857,161,158,2015-12-27T03:58:25,50
228263700,0,210,-0.472882,49.74755,162,158,2015-12-27T04:00:29,50
228263700,0,210,-0.466435,49.73591,162,158,2015-12-27T04:02:31,50
228263700,0,211,-0.456925,49.71894,160,158,2015-12-27T04:05:37,50
228263700,0,211,-0.447395,49.70182,161,158,2015-12-27T04:08:42,50
228263700,0,208,-0.43562,49.6861,153,150,2015-12-27T04:11:44,50
228263700,0,209,-0.422952,49.67064,153,150,2015-12-27T04:14:44,50
228263700,0,210,-0.410347,49.65509,152,149,2015-12-27T04:17:44,50
228263700,0,210,-0.397697,49.63954,153,150,2015-12-27T04:20:44,50
228263700,0,211,-0.385203,49.62393,153,150,2015-12-27T04:23:44,50
228263700,0,212,-0.372638,49.60828,153,150,2015-12-27T04:26:44,50
228263700,0,211,-0.359205,49.59159,152,150,2015-12-27T04:29:54,50
228263700,0,211,-0.346625,49.57597,153,150,2015-12-27T04:32:55,50
228263700,0,213,-0.33394,49.56034,153,151,2015-12-27T04:35:55,50
228263700,0,212,-0.32138,49.54465,158,156,2015-12-27T04:38:55,50
228263700,0,209,-0.313167,49.52775,164,161,2015-12-27T04:41:55,50
228263700,0,209,-0.305517,49.51124,163,161,2015-12-27T04:44:55,50
228263700,0,207,-0.29756,49.49462,163,161,2015-12-27T04:47:55,50
228263700,0,211,-0.289275,49.47789,163,161,2015-12-27T04:50:55,50
228263700,0,209,-0.280947,49.46115,163,161,2015-12-27T04:53:55,50
228263700,0,211,-0.272497,49.44439,163,161,2015-12-27T04:56:55,50
228263700,0,211,-0.26431,49.42773,166,165,2015-12-27T04:59:55,50
228263700,0,211,-0.257932,49.41062,168,166,2015-12-27T05:02:55,50
228263700,0,205,-0.25133,49.39392,166,165,2015-12-27T05:05:55,50
228263700,0,200,-0.245915,49.37741,171,169,2015-12-27T05:08:55,50
228263700,0,161,-0.243668,49.36203,177,175,2015-12-27T05:11:55,50
228263700,0,98,-0.241392,49.35191,172,170,2015-12-27T05:15:00,50
228263700,0,86,-0.240655,49.3463,178,175,2015-12-27T05:17:13,50
228263700,0,75,-0.240677,49.3419,182,180,2015-12-27T05:19:13,50
228263700,0,73,-0.240888,49.33776,183,180,2015-12-27T05:21:13,50
228263700,0,72,-0.241023,49.33333,179,178,2015-12-27T05:23:23,50
228263700,0,72,-0.241242,49.3293,184,182,2015-12-27T05:25:23,50
228263700,0,77,-0.241737,49.32512,184,184,2015-12-27T05:27:24,50
228263700,0,79,-0.242218,49.3207,185,185,2015-12-27T05:29:24,50
228263700,0,80,-0.24274,49.31626,184,185,2015-12-27T05:31:24,50
228263700,0,79,-0.243352,49.31145,186,186,2015-12-27T05:33:34,50
228263700,0,74,-0.244138,49.30455,183,184,2015-12-27T05:36:44,50
228263700,0,66,-0.244992,49.29853,186,186,2015-12-27T05:39:53,50
228263700,0,55,-0.245642,49.29343,183,184,2015-12-27T05:42:53,50
228263700,0,41,-0.246257,49.28955,193,191,2015-12-27T05:45:54,50
228263700,0,16,-0.245655,49.28745,39,126,2015-12-27T05:49:26,50
228263700,0,20,-0.245902,49.28821,305,59,2015-12-27T05:51:20,50
228263700,0,15,-0.247065,49.28857,303,18,2015-12-27T05:53:13,50
228263700,0,4,-0.247575,49.28873,289,5,2015-12-27T05:55:05,50
228263700,0,5,-0.247733,49.28894,5,5,2015-12-27T05:57:04,50
228263700,0,1,-0.247795,49.2891,7,7,2015-12-27T05:59:04,50
228263700,0,0,-0.247822,49.28914,7,7,2015-12-27T06:19:03,50
228263700,0,0,-0.247822,49.28913,7,7,2015-12-27T06:42:24,50
228263700,0,0,-0.24782,49.28913,6,7,2015-12-27T07:05:54,50
228263700,0,0,-0.247817,49.28914,6,6,2015-12-27T07:29:33,50
228263700,0,0,-0.247818,49.28914,6,6,2015-12-27T07:53:22,50
228263700,0,11,-0.2478,49.28883,182,2,2015-12-27T07:59:03,50
228263700,0,21,-0.246492,49.28895,19,17,2015-12-27T08:02:53,50
228263700,0,78,-0.245758,49.29304,5,5,2015-12-27T08:05:14,50
228263700,0,104,-0.244953,49.29839,5,3,2015-12-27T08:07:15,50
228263700,0,118,-0.244363,49.30481,3,1,2015-12-27T08:09:17,50
228263700,0,132,-0.243382,49.31235,5,2,2015-12-27T08:11:23,50
228263700,0,134,-0.242222,49.32044,4,1,2015-12-27T08:13:33,50
228263700,0,141,-0.240553,49.33198,4,0,2015-12-27T08:16:34,50
228263700,0,167,-0.242078,49.34498,336,333,2015-12-27T08:19:35,50
228263700,0,171,-0.251282,49.35823,334,332,2015-12-27T08:22:39,50
228263700,0,206,-0.26154,49.37276,334,332,2015-12-27T08:25:39,50
228263700,0,213,-0.272978,49.38886,334,332,2015-12-27T08:28:39,50
228263700,0,214,-0.285377,49.40476,332,329,2015-12-27T08:31:39,50
228263700,0,215,-0.29798,49.42071,332,329,2015-12-27T08:34:39,50
228263700,0,217,-0.310608,49.43678,332,329,2015-12-27T08:37:39,50
228263700,0,220,-0.323242,49.45304,332,329,2015-12-27T08:40:39,50
228263700,0,217,-0.33567,49.46919,333,328,2015-12-27T08:43:39,50
228263700,0,218,-0.348288,49.48536,332,328,2015-12-27T08:46:39,50
228263700,0,218,-0.361403,49.50209,333,328,2015-12-27T08:49:45,50
228263700,0,218,-0.374092,49.51831,333,328,2015-12-27T08:52:45,50
228263700,0,219,-0.386888,49.53453,333,329,2015-12-27T08:55:45,50
228263700,0,220,-0.400283,49.55135,333,328,2015-12-27T08:58:50,50
228263700,0,220,-0.413097,49.56765,333,328,2015-12-27T09:01:51,50
228263700,0,220,-0.426037,49.58392,333,329,2015-12-27T09:04:51,50
228263700,0,219,-0.438912,49.60017,333,329,2015-12-27T09:07:51,50
228263700,0,219,-0.451722,49.61641,333,328,2015-12-27T09:10:51,50
228263700,0,219,-0.464772,49.63272,334,329,2015-12-27T09:13:52,50
228263700,0,219,-0.478073,49.64942,333,328,2015-12-27T09:16:57,50
228263700,0,219,-0.490905,49.66568,334,328,2015-12-27T09:19:57,50
228263700,0,220,-0.503727,49.68196,334,329,2015-12-27T09:22:57,50
228263700,0,219,-0.513282,49.69398,333,329,2015-12-27T09:25:10,50
228263700,0,218,-0.522835,49.70616,338,332,2015-12-27T09:27:25,50
228263700,0,224,-0.527722,49.71825,349,343,2015-12-27T09:29:27,50
228263700,0,223,-0.532162,49.73158,348,341,2015-12-27T09:31:39,50
228263700,0,222,-0.538978,49.74954,347,341,2015-12-27T09:34:39,50
228263700,0,222,-0.546007,49.76814,348,341,2015-12-27T09:37:45,50
228263700,0,222,-0.552698,49.78613,347,340,2015-12-27T09:40:45,50
228263700,0,222,-0.559263,49.80412,347,340,2015-12-27T09:43:45,50
228263700,0,221,-0.56565,49.8221,348,341,2015-12-27T09:46:46,50
228263700,0,222,-0.57185,49.84076,348,341,2015-12-27T09:49:51,50
228263700,0,221,-0.578287,49.85873,347,341,2015-12-27T09:52:51,50
228263700,0,222,-0.584407,49.87678,349,341,2015-12-27T09:55:52,50
228263700,0,222,-0.590577,49.89541,347,340,2015-12-27T09:58:58,50
228263700,0,222,-0.596688,49.9135,348,341,2015-12-27T10:01:59,50
228263700,0,223,-0.602615,49.93228,349,341,2015-12-27T10:05:03,50
228263700,0,224,-0.606403,49.94447,348,340,2015-12-27T10:07:03,50
228263700,0,221,-0.610322,49.95658,347,340,2015-12-27T10:09:03,50
228263700,0,222,-0.614157,49.96867,350,341,2015-12-27T10:11:03,50
228263700,0,222,-0.617665,49.98076,350,341,2015-12-27T10:13:03,50
228263700,0,223,-0.621333,49.99288,350,342,2015-12-27T10:15:03,50
228263700,0,221,-0.625142,50.00617,349,341,2015-12-27T10:17:15,50
228263700,0,222,-0.628973,50.0184,349,341,2015-12-27T10:19:15,50
228263700,0,222,-0.632615,50.03049,349,341,2015-12-27T10:21:15,50
228263700,0,221,-0.636207,50.04261,348,340,2015-12-27T10:23:15,50
228263700,0,223,-0.640142,50.0553,349,340,2015-12-27T10:25:21,50
228263700,0,222,-0.644292,50.06733,347,338,2015-12-27T10:27:21,50
228263700,0,221,-0.648907,50.07977,346,338,2015-12-27T10:29:27,50
228263700,0,219,-0.65324,50.09172,346,338,2015-12-27T10:31:27,50
228263700,0,221,-0.657528,50.1037,347,338,2015-12-27T10:33:27,50
228263700,0,225,-0.662092,50.11574,347,338,2015-12-27T10:35:27,50
228263700,0,221,-0.666803,50.12773,343,336,2015-12-27T10:37:27,50
228263700,0,222,-0.672497,50.13952,342,334,2015-12-27T10:39:27,50
228263700,0,217,-0.678312,50.15107,342,335,2015-12-27T10:41:27,50
228263700,0,220,-0.684375,50.16329,343,335,2015-12-27T10:43:32,50
228263700,0,216,-0.693008,50.18077,342,335,2015-12-27T10:46:33,50
228263700,0,222,-0.70194,50.1982,341,333,2015-12-27T10:49:33,50
228263700,0,222,-0.711105,50.21615,341,334,2015-12-27T10:52:39,50
228263700,0,222,-0.720688,50.23448,342,335,2015-12-27T10:55:45,50
228263700,0,217,-0.73162,50.25118,332,326,2015-12-27T10:58:45,50
228263700,0,218,-0.744743,50.26726,333,326,2015-12-27T11:01:45,50
228263700,0,221,-0.75783,50.28339,333,326,2015-12-27T11:04:45,50
228263700,0,221,-0.771647,50.29953,330,322,2015-12-27T11:07:45,50
228263700,0,222,-0.786015,50.31551,331,323,2015-12-27T11:10:45,50
228263700,0,222,-0.800323,50.33155,331,322,2015-12-27T11:13:45,50
228263700,0,221,-0.814865,50.34756,330,322,2015-12-27T11:16:45,50
228263700,0,224,-0.828422,50.36395,335,328,2015-12-27T11:19:45,50
228263700,0,228,-0.839365,50.38153,340,333,2015-12-27T11:22:45,50
228263700,0,224,-0.850148,50.39903,337,332,2015-12-27T11:25:45,50
228263700,0,223,-0.86167,50.4163,337,332,2015-12-27T11:28:45,50
228263700,0,222,-0.872902,50.43331,341,337,2015-12-27T11:31:45,50
228263700,0,217,-0.88279,50.45045,344,340,2015-12-27T11:34:45,50
228263700,0,220,-0.894647,50.47102,336,335,2015-12-27T11:38:24,50
228263700,0,223,-0.900985,50.48391,347,344,2015-12-27T11:40:31,50
228263700,0,220,-0.908442,50.50237,345,344,2015-12-27T11:43:36,50
228263700,0,221,-0.915187,50.52099,346,344,2015-12-27T11:46:43,50
228263700,0,222,-0.923023,50.53887,342,341,2015-12-27T11:49:43,50
228263700,0,223,-0.93197,50.55648,343,341,2015-12-27T11:52:43,50
228263700,0,226,-0.940713,50.57433,344,344,2015-12-27T11:55:43,50
228263700,0,229,-0.948775,50.59268,344,343,2015-12-27T11:58:43,50
228263700,0,219,-0.95717,50.61092,343,343,2015-12-27T12:01:45,50
228263700,0,211,-0.964422,50.62828,348,348,2015-12-27T12:04:46,50
228263700,0,205,-0.968803,50.64557,355,356,2015-12-27T12:07:46,50
228263700,0,202,-0.971847,50.66286,350,352,2015-12-27T12:10:47,50
228263700,0,197,-0.973,50.67957,8,10,2015-12-27T12:13:47,50
228263700,0,192,-0.969138,50.69602,8,10,2015-12-27T12:16:52,50
228263700,0,196,-0.977555,50.71041,306,305,2015-12-27T12:19:52,50
228263700,0,205,-1.008622,50.71875,294,292,2015-12-27T12:23:42,50
228263700,0,203,-1.033325,50.72541,294,294,2015-12-27T12:26:42,50
228263700,0,190,-1.057212,50.73244,298,295,2015-12-27T12:29:43,50
228263700,0,164,-1.075765,50.73994,307,305,2015-12-27T12:32:43,50
228263700,0,142,-1.088722,50.74987,349,352,2015-12-27T12:35:48,50
228263700,0,138,-1.08968,50.76155,2,3,2015-12-27T12:38:49,50
228263700,0,109,-1.09028,50.77129,345,346,2015-12-27T12:41:51,50
228263700,0,108,-1.09816,50.77907,322,318,2015-12-27T12:44:51,50
228263700,0,91,-1.106452,50.78548,324,321,2015-12-27T12:47:51,50
228263700,0,72,-1.1112,50.79155,339,338,2015-12-27T12:50:51,50
228263700,0,66,-1.113602,50.79675,344,342,2015-12-27T12:53:51,50
228263700,0,76,-1.114913,50.80303,0,1,2015-12-27T12:56:51,50
228263700,0,73,-1.111325,50.80871,45,46,2015-12-27T12:59:51,50
228263700,0,57,-1.104138,50.81134,80,79,2015-12-27T13:02:51,50
228263700,0,13,-1.100137,50.81065,228,171,2015-12-27T13:05:59,50
228263700,0,20,-1.100217,50.81103,67,246,2015-12-27T13:09:48,50
228263700,0,11,-1.097972,50.81138,82,257,2015-12-27T13:12:41,50
228263700,0,0,-1.097118,50.81142,257,258,2015-12-27T13:34:31,50
228263700,0,0,-1.097107,50.81141,258,258,2015-12-27T13:57:51,50
228263700,0,0,-1.097105,50.81142,259,259,2015-12-27T14:19:20,50
228263700,0,0,-1.0971,50.81141,259,260,2015-12-27T14:39:02,50
228263700,0,0,-1.09711,50.81142,259,260,2015-12-27T15:02:41,50
228263700,0,24,-1.097713,50.81159,301,265,2015-12-27T15:16:12,50
228263700,0,63,-1.102,50.8116,263,260,2015-12-27T15:18:16,50
228263700,0,73,-1.108405,50.8102,242,240,2015-12-27T15:20:21,50
228263700,0,74,-1.113812,50.80779,215,218,2015-12-27T15:22:21,50
228263700,0,82,-1.114923,50.80369,175,177,2015-12-27T15:24:21,50
228263700,0,101,-1.113898,50.79847,173,175,2015-12-27T15:26:21,50
228263700,0,109,-1.111737,50.7927,164,165,2015-12-27T15:28:21,50
228263700,0,122,-1.107787,50.7867,155,157,2015-12-27T15:30:21,50
228263700,0,130,-1.101427,50.78046,142,140,2015-12-27T15:32:21,50
228263700,0,98,-1.094753,50.77623,132,136,2015-12-27T15:34:21,50
228263700,0,99,-1.090347,50.77189,164,171,2015-12-27T15:36:21,50
228263700,0,120,-1.089743,50.76567,184,186,2015-12-27T15:38:21,50
228263700,0,126,-1.090095,50.75871,184,185,2015-12-27T15:40:21,50
228263700,0,150,-1.087112,50.75124,158,160,2015-12-27T15:42:21,50
228263700,0,205,-1.078025,50.74271,140,140,2015-12-27T15:44:21,50
228263700,0,218,-1.064903,50.73406,137,137,2015-12-27T15:46:21,50
228263700,0,217,-1.051157,50.72555,137,137,2015-12-27T15:48:21,50
228263700,0,196,-1.038242,50.7175,137,137,2015-12-27T15:50:21,50
228263700,0,186,-1.026627,50.70999,138,137,2015-12-27T15:52:21,50
228263700,0,166,-1.0162,50.70296,140,137,2015-12-27T15:54:21,50
228263700,0,157,-1.00682,50.69635,140,137,2015-12-27T15:56:21,50
228263700,0,154,-0.995502,50.68815,141,138,2015-12-27T15:58:51,50
228263700,0,147,-0.985387,50.67783,169,166,2015-12-27T16:01:51,50
228263700,0,151,-0.9822,50.66493,169,166,2015-12-27T16:04:57,50
228263700,0,193,-0.97897,50.65009,174,170,2015-12-27T16:07:57,50
228263700,0,198,-0.972075,50.63453,164,160,2015-12-27T16:10:57,50
228263700,0,211,-0.965735,50.62313,158,155,2015-12-27T16:13:03,50
228263700,0,205,-0.956677,50.6133,149,145,2015-12-27T16:15:03,50
228263700,0,215,-0.94665,50.60335,147,144,2015-12-27T16:17:03,50
228263700,0,215,-0.937027,50.59305,152,148,2015-12-27T16:19:03,50
228263700,0,211,-0.926992,50.58172,152,148,2015-12-27T16:21:15,50
228263700,0,211,-0.917688,50.57158,148,144,2015-12-27T16:23:15,50
228263700,0,212,-0.907865,50.56175,147,144,2015-12-27T16:25:15,50
228263700,0,211,-0.897932,50.55188,148,144,2015-12-27T16:27:15,50
228263700,0,214,-0.888312,50.54183,152,148,2015-12-27T16:29:15,50
228263700,0,214,-0.879795,50.53124,152,149,2015-12-27T16:31:15,50
228263700,0,213,-0.871328,50.52068,154,149,2015-12-27T16:33:15,50
228263700,0,214,-0.862897,50.5101,153,149,2015-12-27T16:35:15,50
228263700,0,217,-0.855778,50.49902,160,156,2015-12-27T16:37:15,50
228263700,0,218,-0.849292,50.48767,159,156,2015-12-27T16:39:15,50
228263700,0,217,-0.842813,50.47632,161,156,2015-12-27T16:41:15,50
228263700,0,219,-0.836902,50.46547,161,156,2015-12-27T16:43:16,50
228263700,0,221,-0.830083,50.45265,161,156,2015-12-27T16:45:18,50
228263700,0,221,-0.82387,50.44102,161,156,2015-12-27T16:47:18,50
228263700,0,219,-0.81773,50.42939,161,156,2015-12-27T16:49:20,50
228263700,0,219,-0.811592,50.41783,162,156,2015-12-27T16:51:20,50
228263700,0,219,-0.805437,50.4063,160,155,2015-12-27T16:53:20,50
228263700,0,218,-0.799413,50.39477,161,156,2015-12-27T16:55:20,50
228263700,0,218,-0.793393,50.38328,163,157,2015-12-27T16:57:20,50
228263700,0,217,-0.787462,50.37177,159,153,2015-12-27T16:59:20,50
228263700,0,217,-0.780633,50.36057,158,154,2015-12-27T17:01:20,50
228263700,0,217,-0.773812,50.34936,159,154,2015-12-27T17:03:21,50
228263700,0,217,-0.766885,50.33811,159,154,2015-12-27T17:05:21,50
228263700,0,216,-0.75987,50.32694,159,154,2015-12-27T17:07:21,50
228263700,0,216,-0.752137,50.31606,154,151,2015-12-27T17:09:21,50
228263700,0,217,-0.743958,50.30523,154,151,2015-12-27T17:11:21,50
228263700,0,215,-0.73584,50.29439,155,151,2015-12-27T17:13:21,50
228263700,0,218,-0.727587,50.28349,155,151,2015-12-27T17:15:21,50
228263700,0,218,-0.719257,50.27264,154,150,2015-12-27T17:17:21,50
228263700,0,218,-0.710925,50.26177,155,151,2015-12-27T17:19:21,50
228263700,0,218,-0.702597,50.25092,154,151,2015-12-27T17:21:21,50
228263700,0,219,-0.693832,50.23949,154,150,2015-12-27T17:23:26,50
228263700,0,220,-0.685058,50.22804,154,151,2015-12-27T17:25:33,50
228263700,0,218,-0.672203,50.21155,155,151,2015-12-27T17:28:35,50
228263700,0,218,-0.659308,50.19472,158,155,2015-12-27T17:31:39,50
228263700,0,220,-0.649543,50.1774,160,157,2015-12-27T17:34:39,50
228263700,0,222,-0.639962,50.15999,161,158,2015-12-27T17:37:39,50
228263700,0,221,-0.630213,50.14202,161,158,2015-12-27T17:40:45,50
228263700,0,224,-0.620683,50.12453,162,158,2015-12-27T17:43:45,50
228263700,0,217,-0.611218,50.10719,160,157,2015-12-27T17:46:45,50
228263700,0,216,-0.601647,50.08956,161,157,2015-12-27T17:49:51,50
228263700,0,218,-0.592183,50.07251,161,158,2015-12-27T17:52:51,50
228263700,0,221,-0.582683,50.05529,161,158,2015-12-27T17:55:51,50
228263700,0,220,-0.573082,50.03798,160,157,2015-12-27T17:58:51,50
228263700,0,221,-0.563448,50.02069,161,158,2015-12-27T18:01:51,50
228263700,0,221,-0.553643,50.0034,159,158,2015-12-27T18:04:51,50
228263700,0,221,-0.544967,49.98831,160,158,2015-12-27T18:07:27,50
228263700,0,221,-0.538407,49.97675,161,158,2015-12-27T18:09:28,50
228263700,0,221,-0.531638,49.96521,160,158,2015-12-27T18:11:28,50
228263700,0,222,-0.524868,49.9538,160,158,2015-12-27T18:13:28,50
228263700,0,222,-0.517995,49.94224,160,158,2015-12-27T18:15:28,50
228263700,0,222,-0.511018,49.93073,159,157,2015-12-27T18:17:29,50
228263700,0,222,-0.504057,49.91921,160,158,2015-12-27T18:19:29,50
228263700,0,221,-0.497157,49.90772,160,158,2015-12-27T18:21:30,50
228263700,0,222,-0.486613,49.89052,160,158,2015-12-27T18:24:30,50
228263700,0,224,-0.475468,49.8727,159,158,2015-12-27T18:27:33,50
228263700,0,224,-0.464613,49.8553,160,158,2015-12-27T18:30:34,50
228263700,0,225,-0.453788,49.83793,159,158,2015-12-27T18:33:34,50
228263700,0,224,-0.442898,49.82067,158,157,2015-12-27T18:36:34,50
228263700,0,225,-0.431855,49.80327,159,158,2015-12-27T18:39:35,50
228263700,0,227,-0.420843,49.78583,159,158,2015-12-27T18:42:36,50
228263700,0,226,-0.409407,49.76781,162,161,2015-12-27T18:45:39,50
228263700,0,226,-0.400637,49.74913,164,164,2015-12-27T18:48:45,50
228263700,0,225,-0.392337,49.73113,164,164,2015-12-27T18:51:45,50
228263700,0,225,-0.38392,49.71319,164,164,2015-12-27T18:54:48,50
228263700,0,226,-0.37483,49.69398,164,164,2015-12-27T18:57:57,50
228263700,0,224,-0.36629,49.67606,164,164,2015-12-27T19:00:57,50
228263700,0,223,-0.357667,49.65825,163,163,2015-12-27T19:03:59,50
228263700,0,222,-0.34922,49.64056,164,164,2015-12-27T19:06:59,50
228263700,0,221,-0.34329,49.62812,164,164,2015-12-27T19:09:04,50
228263700,0,220,-0.337737,49.61637,164,164,2015-12-27T19:11:04,50
228263700,0,221,-0.332237,49.60473,163,163,2015-12-27T19:13:06,50
228263700,0,221,-0.326418,49.59237,164,164,2015-12-27T19:15:09,50
228263700,0,222,-0.320853,49.58058,164,163,2015-12-27T19:17:10,50
228263700,0,225,-0.315048,49.56871,163,163,2015-12-27T19:19:10,50
228263700,0,227,-0.30923,49.55659,164,164,2015-12-27T19:21:10,50
228263700,0,225,-0.303367,49.54462,164,164,2015-12-27T19:23:10,50
228263700,0,225,-0.297507,49.53267,164,164,2015-12-27T19:25:10,50
228263700,0,226,-0.291702,49.52083,163,164,2015-12-27T19:27:10,50
228263700,0,225,-0.285767,49.50889,163,164,2015-12-27T19:29:10,50
228263700,0,225,-0.279813,49.49697,163,164,2015-12-27T19:31:10,50
228263700,0,219,-0.273883,49.48527,161,162,2015-12-27T19:33:10,50
228263700,0,235,-0.267612,49.47323,163,165,2015-12-27T19:35:10,50
228263700,0,230,-0.261345,49.46096,163,164,2015-12-27T19:37:10,50
228263700,0,219,-0.255973,49.44908,172,175,2015-12-27T19:39:10,50
228263700,0,219,-0.25473,49.43689,179,181,2015-12-27T19:41:10,50
228263700,0,218,-0.254677,49.42474,181,184,2015-12-27T19:43:10,50
228263700,0,219,-0.252243,49.41283,161,162,2015-12-27T19:45:10,50
228263700,0,218,-0.245332,49.40146,159,161,2015-12-27T19:47:10,50
228263700,0,220,-0.238482,49.39009,159,161,2015-12-27T19:49:11,50
228263700,0,211,-0.233088,49.37859,173,175,2015-12-27T19:51:11,50
228263700,0,192,-0.233733,49.36709,193,196,2015-12-27T19:53:15,50
228263700,0,154,-0.237962,49.35815,192,195,2015-12-27T19:55:16,50
228263700,0,167,-0.239057,49.34915,184,187,2015-12-27T19:57:16,50
228263700,0,166,-0.239917,49.33937,183,187,2015-12-27T19:59:24,50
228263700,0,162,-0.240975,49.3298,186,189,2015-12-27T20:01:27,50
228263700,0,162,-0.242238,49.32079,186,189,2015-12-27T20:03:27,50
228263700,0,152,-0.243427,49.31207,186,188,2015-12-27T20:05:27,50
228263700,0,117,-0.244232,49.30477,185,187,2015-12-27T20:07:27,50
228263700,0,89,-0.244798,49.29936,185,187,2015-12-27T20:09:27,50
228263700,0,75,-0.245578,49.2944,186,185,2015-12-27T20:11:42,50
228263700,0,61,-0.24571,49.28871,178,175,2015-12-27T20:14:42,50
228263700,0,16,-0.247577,49.28759,353,306,2015-12-27T20:17:38,50
228263700,0,7,-0.24779,49.28907,12,5,2015-12-27T20:21:52,50
228263700,0,0,-0.247822,49.28913,7,8,2015-12-27T20:44:11,50
228263700,0,0,-0.247808,49.28913,7,8,2015-12-27T21:07:41,50
228263700,0,0,-0.24782,49.28913,6,7,2015-12-27T21:31:31,50
228263700,0,0,-0.247815,49.28914,6,6,2015-12-27T21:55:22,50
228263700,0,9,-0.247602,49.28877,182,2,2015-12-27T22:13:02,50
228263700,0,37,-0.246502,49.28868,21,15,2015-12-27T22:16:31,50
228263700,0,99,-0.245317,49.29614,3,3,2015-12-27T22:19:31,50
228263700,0,96,-0.244338,49.30473,5,4,2015-12-27T22:22:41,50
228263700,0,105,-0.243113,49.3134,4,4,2015-12-27T22:25:42,50
228263700,0,119,-0.241868,49.32283,4,3,2015-12-27T22:28:41,50
228263700,0,152,-0.240283,49.33497,0,359,2015-12-27T22:31:42,50
228263700,0,135,-0.240342,49.34762,357,355,2015-12-27T22:34:42,50
228263700,0,113,-0.243713,49.35739,329,327,2015-12-27T22:37:47,50
228263700,0,126,-0.253307,49.36537,313,311,2015-12-27T22:40:49,50
228263700,0,135,-0.26567,49.37288,313,311,2015-12-27T22:43:49,50
228263700,0,134,-0.27895,49.38122,323,321,2015-12-27T22:46:59,50
228263700,0,81,-0.283905,49.38937,349,345,2015-12-27T22:50:09,50
228263700,0,50,-0.284542,49.39274,0,352,2015-12-27T22:52:09,50
228263700,0,31,-0.284035,49.39479,18,15,2015-12-27T22:54:09,50
228263700,0,18,-0.282657,49.39666,36,39,2015-12-27T22:57:29,50
228263700,0,16,-0.281877,49.39745,38,45,2015-12-27T22:59:29,50
228263700,0,15,-0.281107,49.39816,38,50,2015-12-27T23:01:29,50
228263700,0,14,-0.28038,49.39876,41,53,2015-12-27T23:03:20,50
228263700,0,14,-0.279575,49.39938,42,55,2015-12-27T23:05:19,50
228263700,0,13,-0.278752,49.39995,42,56,2015-12-27T23:07:19,50
228263700,0,13,-0.27798,49.40045,47,57,2015-12-27T23:09:10,50
228263700,0,13,-0.277187,49.40101,46,55,2015-12-27T23:11:09,50
228263700,0,13,-0.276405,49.40157,42,56,2015-12-27T23:13:09,50
228263700,0,12,-0.275628,49.40211,47,57,2015-12-27T23:15:08,50
228263700,0,12,-0.274847,49.40261,48,58,2015-12-27T23:17:08,50
228263700,0,12,-0.274128,49.40317,41,56,2015-12-27T23:19:08,50
228263700,0,12,-0.27279,49.40426,41,56,2015-12-27T23:22:58,50
228263700,0,13,-0.271507,49.40534,38,57,2015-12-27T23:26:49,50
228263700,0,12,-0.270295,49.40645,33,58,2015-12-27T23:30:39,50
228263700,0,13,-0.269072,49.40767,39,62,2015-12-27T23:34:38,50
228263700,0,14,-0.26779,49.40897,33,64,2015-12-27T23:38:38,50
228263700,0,13,-0.266603,49.41016,37,64,2015-12-27T23:42:35,50
228263700,0,14,-0.265057,49.41157,33,63,2015-12-27T23:46:30,50
228263700,0,13,-0.263697,49.41294,34,61,2015-12-27T23:50:30,50
228263700,0,13,-0.26242,49.41431,33,60,2015-12-27T23:54:28,50
228263700,0,13,-0.261733,49.41501,38,61,2015-12-27T23:56:40,50
228263700,0,13,-0.260587,49.4162,34,63,2015-12-28T00:00:30,50
228263700,0,12,-0.259757,49.41714,27,63,2015-12-28T00:03:29,50
228263700,0,13,-0.258955,49.41825,22,62,2015-12-28T00:06:48,50
228263700,0,12,-0.258008,49.41964,27,62,2015-12-28T00:10:48,50
228263700,0,13,-0.257188,49.42091,21,60,2015-12-28T00:14:30,50
228263700,0,14,-0.25647,49.42232,16,56,2015-12-28T00:18:20,50
228263700,0,14,-0.256168,49.4231,15,54,2015-12-28T00:20:20,50
228263700,0,14,-0.25591,49.42392,13,52,2015-12-28T00:22:19,50
228263700,0,14,-0.25568,49.42465,13,53,2015-12-28T00:24:10,50
228263700,0,13,-0.25546,49.42544,10,52,2015-12-28T00:26:09,50
228263700,0,13,-0.25529,49.42616,9,51,2015-12-28T00:28:00,50
228263700,0,13,-0.25505,49.42765,7,50,2015-12-28T00:31:49,50
228263700,0,30,-0.254662,49.42929,9,31,2015-12-28T00:35:08,50
228263700,0,51,-0.25499,49.4318,343,342,2015-12-28T00:37:20,50
228263700,0,71,-0.257058,49.43551,340,340,2015-12-28T00:39:28,50
228263700,0,85,-0.2595,49.43967,340,341,2015-12-28T00:41:28,50
228263700,0,97,-0.262463,49.44498,341,341,2015-12-28T00:43:40,50
228263700,0,116,-0.267107,49.45326,340,341,2015-12-28T00:46:40,50
